wikidataID,personLabel,personDescription,refurl,orderaus,orderausLabel,honsid,date_awarded,sitelink
Q4800423,Arthur Tange,Australian public servant,https://honours.pmc.gov.au/honours/awards/885302,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,885302,1977-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Tange
Q4802402,Arvi Parbo,Australian business executive,https://honours.pmc.gov.au/honours/awards/870959,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,870959,1993-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Arvi_Parbo
Q4804422,Ash Power,Australian Army general,https://honours.pmc.gov.au/honours/awards/1145072,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1145072,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ash_Power
Q4804838,Asher Joel,Australian politician,https://honours.pmc.gov.au/honours/awards/872540,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872540,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Asher_Joel
Q4805445,Ashley Goldsworthy,Australian computer scientist and business executive,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,871173,1991-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Ashley_Goldsworthy
Q4813339,Athelstan Beckwith,chemist,https://honours.pmc.gov.au/honours/awards/1056749,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1056749,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Athelstan_Beckwith
Q4815009,Vera Scarth-Johnson,British-Australian botanist and botanical illustrator (1912–1999),https://honours.pmc.gov.au/honours/awards/878408,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,878408,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Vera_Scarth-Johnson
Q4815626,Athol Moffitt,Australian judge and non-fiction writer,https://honours.pmc.gov.au/honours/awards/882312,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,882312,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Athol_Moffitt
Q4822366,Auriel Andrew,Australian country musician,https://honours.pmc.gov.au/honours/awards/1143542,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1143542,2011-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Auriel_Andrew
Q4822973,Austin Asche,Australian judge,https://honours.pmc.gov.au/honours/awards/882236,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,882236,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Austin_Asche
Q4832700,Aziza Abdel-Halim,Australian Muslim women's representative,https://honours.pmc.gov.au/honours/awards/871483,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,871483,1989-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Aziza_Abdel-Halim
Q4832777,Azman Hashim,Malaysian businessman,https://honours.pmc.gov.au/honours/awards/1139256,http://www.wikidata.org/entity/Q56447056,Honorary Officer of the Order of Australia,1139256,2008-07-10T00:00:00Z,https://en.wikipedia.org/wiki/Azman_Hashim
Q4837817,Babette Stephens,Australian actress,https://honours.pmc.gov.au/honours/awards/869698,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869698,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Babette_Stephens
Q4859024,Barbara Jefferis,Australian writer,https://honours.pmc.gov.au/honours/awards/870228,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870228,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Barbara_Jefferis
Q4859293,Barbara Scott,Australian politician,https://honours.pmc.gov.au/honours/awards/1155220,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1155220,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barbara_Scott
Q4863534,Barrie Lawson West,Royal Australian Navy rear admiral,https://honours.pmc.gov.au/honours/awards/879190,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879190,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barrie_West
Q4864101,Barry Cohen,Australian politician,https://honours.pmc.gov.au/honours/awards/1134701,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1134701,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Cohen
Q4864107,Barry Collier,Australian politician,https://honours.pmc.gov.au/honours/awards/1154906,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1154906,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Collier_(politician)
Q4864117,Barry Conyngham,Australian composer,https://honours.pmc.gov.au/honours/awards/870197,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870197,1997-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Conyngham
Q4864124,Barry Coulter,Australian politician,https://honours.pmc.gov.au/honours/awards/2003336,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2003336,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Coulter
Q4864135,Barry Crocker,Australian singer and actor,https://honours.pmc.gov.au/honours/awards/870123,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870123,1987-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Crocker
Q4864275,Barry Gration,former Chief of the RAAF,https://honours.pmc.gov.au/honours/awards/879714,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879714,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Gration
Q4864320,Barry House,Australian politician,https://honours.pmc.gov.au/honours/awards/2003341,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2003341,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_House
Q4864327,Barry Hunter,Australian bishop,https://honours.pmc.gov.au/honours/awards/885842,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,885842,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Hunter_(bishop)
Q4864363,Barry Jones,Australian politician,https://honours.pmc.gov.au/honours/awards/1149931,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1149931,2014-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Jones_(Australian_politician)
Q4864455,Barry MacKinnon,Australian politician,https://honours.pmc.gov.au/honours/awards/880682,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,880682,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_MacKinnon
Q4864736,Barry Shepherd,Australian sportsman (1937-2001),https://honours.pmc.gov.au/honours/awards/887167,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887167,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Shepherd
Q4864870,Barry Wakelin,Australian politician,https://honours.pmc.gov.au/honours/awards/1143845,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1143845,2011-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Wakelin
Q4864893,Barry Wilde,Australian politician,https://honours.pmc.gov.au/honours/awards/1153249,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1153249,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Wilde
Q4865056,Bart Cummings,Australian racehorse trainer,https://honours.pmc.gov.au/honours/awards/886316,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886316,1982-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Bart_Cummings
Q4867181,Basil Hennessy,Australian archaeologist,https://honours.pmc.gov.au/honours/awards/882037,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,882037,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Basil_Hennessy
Q4875661,Bea Maddock,Australian artist (1934-2016),https://honours.pmc.gov.au/honours/awards/869872,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869872,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Bea_Maddock
Q4877142,Beatrice Davis,Australian book editor,https://honours.pmc.gov.au/honours/awards/869858,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869858,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Beatrice_Deloitte_Davis
Q4877146,Beatrice Faust,Australian author and women's activist,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1055934,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Beatrice_Faust
Q4881758,Bert Grof,Australian agricultural researcher,https://honours.pmc.gov.au/honours/awards/1132901,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1132901,2006-06-12T00:00:00Z,"https://en.wikipedia.org/wiki/Bela_""Bert""_Grof"
Q6769233,Mark Peters,Australian baseball player,https://honours.pmc.gov.au/honours/awards/2007325,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2007325,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Peters_(sport_administrator)
Q6769389,Mark Raper,Australian Jesuit,https://honours.pmc.gov.au/honours/awards/882021,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,882021,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Raper
Q6769648,Mark Scott,Australian businessman,https://honours.pmc.gov.au/honours/awards/1144247,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1144247,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Scott_(businessman)
Q6769957,Mark Tedeschi,photographer,https://honours.pmc.gov.au/honours/awards/1146853,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1146853,2013-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Tedeschi
Q6770059,Mark Turnbull,Australian sailor,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886876,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Turnbull
Q6770126,Mark Vaile,"Australian politician, 12th Deputy Prime Minister of Australia",https://honours.pmc.gov.au/honours/awards/1145784,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1145784,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Vaile
Q6770191,Mark Wainwright,Australian academic,https://honours.pmc.gov.au/honours/awards/1056920,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1056920,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Wainwright
Q6770274,Mark Weinberg,Australian judge,https://honours.pmc.gov.au/honours/awards/1154658,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1154658,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Weinberg_(judge)
Q6770509,Mark le Flohic,Australian Paralympic cyclist,https://honours.pmc.gov.au/honours/awards/886933,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886933,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_le_Flohic
Q6774939,Martin Banwell,New Zealand-Australian chemist,https://honours.pmc.gov.au/honours/awards/2000420,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2000420,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Banwell
Q6775037,Martin Bowles,Australian public servant,https://honours.pmc.gov.au/honours/awards/2004754,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2004754,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Bowles
Q6775157,Martin Clemens,British colonial administrator,https://honours.pmc.gov.au/honours/awards/873740,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,873740,1993-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Clemens
Q6775193,Martin Copley,Australian conservationist,https://honours.pmc.gov.au/honours/awards/1142654,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1142654,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Copley
Q6775560,Martin Green,Australian scientist,https://honours.pmc.gov.au/honours/awards/1145119,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1145119,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Green_(professor)
Q6776869,Martin Wesley-Smith,Australian composer,https://honours.pmc.gov.au/honours/awards/870168,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870168,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Wesley-Smith
Q6778825,Mary Allitt,Australian cricketer (1925-2013),NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1135007,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Allitt
Q6779260,Mary Crawford,Australian politician,https://honours.pmc.gov.au/honours/awards/2005705,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2005705,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Crawford
Q6779356,Mary Durack,Twentieth-century Australian novelist and historian,https://honours.pmc.gov.au/honours/awards/870162,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,870162,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Durack
Q6779516,Mary Fairfax,Polish-born Australian philanthropist,https://honours.pmc.gov.au/honours/awards/870198,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870198,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Fairfax
Q6779516,Mary Fairfax,Polish-born Australian philanthropist,https://honours.pmc.gov.au/honours/awards/1057548,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1057548,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Fairfax
Q6780541,Mary Porter,Australian politician (born 1942),NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1042240,2003-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Porter_(politician)
Q6788969,Matt Levy,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/1149293,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149293,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Matt_Levy
Q6789448,Matt Tripovich,Australian admiral,https://honours.pmc.gov.au/honours/awards/1142623,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1142623,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Matt_Tripovich
Q6790588,Matthew Gray,Australian Paralympic cyclist,https://honours.pmc.gov.au/honours/awards/886935,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886935,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Matthew_Gray_(cyclist)
Q6790679,Matthew Hindson,Australian composer,https://honours.pmc.gov.au/honours/awards/1132916,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1132916,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Matthew_Hindson
Q6792288,Maude Bonney,Australian aviator,https://honours.pmc.gov.au/honours/awards/887729,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,887729,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Maude_Bonney
Q6793374,Maurice Newman,Australian businessman,https://honours.pmc.gov.au/honours/awards/1132148,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1132148,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Maurice_Newman
Q6794554,Max Baldwin,Australian canoeist,https://honours.pmc.gov.au/honours/awards/1151953,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1151953,2015-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Max_Baldwin
Q6794560,Max Basheer,Australian rules football administrator,https://honours.pmc.gov.au/honours/awards/886337,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886337,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Basheer
Q6794671,Max Cramer,Australian diver,https://honours.pmc.gov.au/honours/awards/1137611,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1137611,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Cramer
Q6794747,Max Fatchen,Australian author and journalist,https://honours.pmc.gov.au/honours/awards/883070,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883070,1980-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Fatchen
Q6794794,Max Gillies,Australian actor,https://honours.pmc.gov.au/honours/awards/870021,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870021,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Gillies
Q6794947,Max Krilich,Australian rugby league footballer and coach,https://honours.pmc.gov.au/honours/awards/2001364,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2001364,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Max_Krilich
Q6795058,Max Oldmeadow,Australian politician,https://honours.pmc.gov.au/honours/awards/875472,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,875472,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Oldmeadow
Q53333930,Rosemary Balmford,Australian judge,https://honours.pmc.gov.au/honours/awards/1145081,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1145081,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Rosemary_Balmford
Q53870574,David Tudehope,Australian physician,https://honours.pmc.gov.au/honours/awards/883950,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883950,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/David_Tudehope
Q55462162,Judith Whitworth,Australian renal medical researcher,https://honours.pmc.gov.au/honours/awards/883322,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,883322,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Judith_Whitworth
