wdID,personLabel,sitelink
Q5534453,Geoffrey Bingham,https://en.wikipedia.org/wiki/Geoffrey_Bingham
Q5534462,Geoffrey Bolton,https://en.wikipedia.org/wiki/Geoffrey_Bolton
Q5534494,Geoffrey Burnstock,https://en.wikipedia.org/wiki/Geoffrey_Burnstock
Q5534510,Geoffrey Chard,https://en.wikipedia.org/wiki/Geoffrey_Chard
Q5534534,Geoffrey Connard,https://en.wikipedia.org/wiki/Geoffrey_Connard
Q5534574,Geoffrey Dutton,https://en.wikipedia.org/wiki/Geoffrey_Dutton
Q5534891,Geoffrey Serle,https://en.wikipedia.org/wiki/Geoffrey_Serle
Q5534947,Geoffrey Vaughan,https://en.wikipedia.org/wiki/Geoffrey_Vaughan
Q5534973,Geoffrey Wickham,https://en.wikipedia.org/wiki/Geoffrey_Wickham
Q5536212,George Althofer,https://en.wikipedia.org/wiki/George_Althofer
Q5537113,George Bornemissza,https://en.wikipedia.org/wiki/George_Bornemissza
Q5537741,George Cash,https://en.wikipedia.org/wiki/George_Cash
Q5538212,George Crennan,https://en.wikipedia.org/wiki/George_Crennan
Q5538681,George Dunstan,https://en.wikipedia.org/wiki/George_Dunstan
Q5539735,George Gittoes,https://en.wikipedia.org/wiki/George_Gittoes
Q5539784,George Golla,https://en.wikipedia.org/wiki/George_Golla
Q5540195,George Hampel,https://en.wikipedia.org/wiki/George_Hampel_(judge)
Q5540976,George Ivan Smith,https://en.wikipedia.org/wiki/George_Ivan_Smith
Q5542810,George Negus,https://en.wikipedia.org/wiki/George_Negus
Q5543154,George Paciullo,https://en.wikipedia.org/wiki/George_Paciullo
Q5543177,George Palmer,https://en.wikipedia.org/wiki/George_Palmer_(composer)
Q5543412,George Piggins,https://en.wikipedia.org/wiki/George_Piggins
Q5544315,George Savvides,https://en.wikipedia.org/wiki/George_Savvides
Q5544392,George Seddon,https://en.wikipedia.org/wiki/George_Seddon_(academic)
Q5544706,George Souris,https://en.wikipedia.org/wiki/George_Souris
Q5546376,George Williams,https://en.wikipedia.org/wiki/George_Williams_(lawyer)
Q5549609,Gerald Stone,https://en.wikipedia.org/wiki/Gerald_Stone
Q5549674,Gerald Westheimer,https://en.wikipedia.org/wiki/Gerald_Westheimer
Q5549732,Geraldine Cox,https://en.wikipedia.org/wiki/Geraldine_Cox
Q5549739,Geraldine Doogue,https://en.wikipedia.org/wiki/Geraldine_Doogue
Q7324779,Richard Cleaver,https://en.wikipedia.org/wiki/Richard_Cleaver
Q7324845,Richard Colman,https://en.wikipedia.org/wiki/Richard_Colman
Q7325804,Richard Fuller,https://en.wikipedia.org/wiki/Richard_Fuller_(environmentalist)
Q7325932,Richard Gill,https://en.wikipedia.org/wiki/Richard_Gill_(conductor)
Q7326110,Richard Gun,https://en.wikipedia.org/wiki/Richard_Gun
Q7326619,Richard Hurford,https://en.wikipedia.org/wiki/Richard_Hurford
Q7327088,Richard Kingsland,https://en.wikipedia.org/wiki/Richard_Kingsland
Q7327094,Richard Kirby,https://en.wikipedia.org/wiki/Richard_Kirby_(arbitrator)
Q7327820,Richard Mills,https://en.wikipedia.org/wiki/Richard_Mills_(composer)
Q7328940,Dick Scotton,https://en.wikipedia.org/wiki/Richard_Scotton
Q7329022,Richard Shine,https://en.wikipedia.org/wiki/Richard_Shine
Q7329110,Richard Smith,https://en.wikipedia.org/wiki/Richard_Smith_(diplomat)
Q7329787,Richard Walley,https://en.wikipedia.org/wiki/Richard_Walley
Q7329929,Richard Wherrett,https://en.wikipedia.org/wiki/Richard_Wherrett
Q7329977,Richard Wilkins,https://en.wikipedia.org/wiki/Richard_Wilkins_(TV_presenter)
Q7331274,Rick Burr,https://en.wikipedia.org/wiki/Rick_Burr
Q7331638,Rick Pendleton,https://en.wikipedia.org/wiki/Rick_Pendleton
Q7340253,Rob Johnson,https://en.wikipedia.org/wiki/Rob_Johnson_(Australian_politician)
Q7341642,Robert Atkinson,https://en.wikipedia.org/wiki/Bob_Atkinson_(police_officer)
Q7343530,Robert Dickerson,https://en.wikipedia.org/wiki/Robert_Dickerson
Q7344228,Robert F. Willard,https://en.wikipedia.org/wiki/Robert_F._Willard
Q7344430,Robert Fordham,https://en.wikipedia.org/wiki/Robert_Fordham
Q7344540,Robert French,https://en.wikipedia.org/wiki/Robert_French
Q7344883,Robert Gottliebsen,https://en.wikipedia.org/wiki/Robert_Gottliebsen
Q7345223,Robert Hammond,https://en.wikipedia.org/wiki/Robert_Hammond
Q7345682,Robert Hughes,https://en.wikipedia.org/wiki/Robert_Hughes_(composer)
Q185165,Olivia Newton-John,https://en.wikipedia.org/wiki/Olivia_Newton-John
Q185788,Ken Michael,https://en.wikipedia.org/wiki/Ken_Michael
Q189186,Zelman Cowen,https://en.wikipedia.org/wiki/Zelman_Cowen
Q190919,Cadel Evans,https://en.wikipedia.org/wiki/Cadel_Evans
Q192668,Nick Cave,https://en.wikipedia.org/wiki/Nick_Cave
Q315979,Malcolm Fraser,https://en.wikipedia.org/wiki/Malcolm_Fraser
Q317118,Robbie McEwen,https://en.wikipedia.org/wiki/Robbie_McEwen
Q318982,Grant Hackett,https://en.wikipedia.org/wiki/Grant_Hackett
Q321864,Charlie Bell,https://en.wikipedia.org/wiki/Charlie_Bell_(businessman)
Q322172,Charles Mackerras,https://en.wikipedia.org/wiki/Charles_Mackerras
Q322706,William A. Bradfield,https://en.wikipedia.org/wiki/William_A._Bradfield
Q325406,Paul Mercurio,https://en.wikipedia.org/wiki/Paul_Mercurio
Q325608,Dean Lukin,https://en.wikipedia.org/wiki/Dean_Lukin
Q325890,A. D. Hope,https://en.wikipedia.org/wiki/A._D._Hope
Q326245,Nathan Outteridge,https://en.wikipedia.org/wiki/Nathan_Outteridge
Q326911,Geoffrey Parsons,https://en.wikipedia.org/wiki/Geoffrey_Parsons_(pianist)
Q329674,Stephen Wooldridge,https://en.wikipedia.org/wiki/Stephen_Wooldridge
Q528907,Peter Garrett,https://en.wikipedia.org/wiki/Peter_Garrett
Q533741,Kevin Nichols,https://en.wikipedia.org/wiki/Kevin_Nichols
Q534418,Richard Schodde,https://en.wikipedia.org/wiki/Richard_Schodde
Q535666,Eric Neal,https://en.wikipedia.org/wiki/Eric_Neal
Q535733,Paul Davies,https://en.wikipedia.org/wiki/Paul_Davies
Q538855,Heather McKay,https://en.wikipedia.org/wiki/Heather_McKay
Q539021,John Abizaid,https://en.wikipedia.org/wiki/John_Abizaid
Q540582,David Warren,https://en.wikipedia.org/wiki/David_Warren_(inventor)
Q542278,Christine Milne,https://en.wikipedia.org/wiki/Christine_Milne
Q543548,Angry Anderson,https://en.wikipedia.org/wiki/Angry_Anderson
Q544874,Faith Bandler,https://en.wikipedia.org/wiki/Faith_Bandler
Q546225,Tracey Wickham,https://en.wikipedia.org/wiki/Tracey_Wickham
Q546940,Noni Hazlehurst,https://en.wikipedia.org/wiki/Noni_Hazlehurst
Q855629,Saburo Okita,https://en.wikipedia.org/wiki/Saburō_Ōkita
Q862784,Bille Brown,https://en.wikipedia.org/wiki/Bille_Brown
Q869751,George Dreyfus,https://en.wikipedia.org/wiki/George_Dreyfus
Q888102,Bob McCarron,https://en.wikipedia.org/wiki/Bob_McCarron
Q908749,Brendan Nelson,https://en.wikipedia.org/wiki/Brendan_Nelson
Q910668,Brett Aitken,https://en.wikipedia.org/wiki/Brett_Aitken
Q912831,Brian Murray,https://en.wikipedia.org/wiki/Brian_Murray_(governor)
Q913948,Mervyn Rose,https://en.wikipedia.org/wiki/Mervyn_Rose
Q918290,Ralph Doubell,https://en.wikipedia.org/wiki/Ralph_Doubell
Q918558,John Seale,https://en.wikipedia.org/wiki/John_Seale
Q922484,Alan Moorehead,https://en.wikipedia.org/wiki/Alan_Moorehead
Q922770,Margaret Stones,https://en.wikipedia.org/wiki/Margaret_Stones
Q924819,Jacob Clear,https://en.wikipedia.org/wiki/Jacob_Clear
Q926168,John So,https://en.wikipedia.org/wiki/John_So
Q926208,Scott Brennan,https://en.wikipedia.org/wiki/Scott_Brennan_(rower)
Q926351,John Eales,https://en.wikipedia.org/wiki/John_Eales
Q930011,Ian Frazer,https://en.wikipedia.org/wiki/Ian_Frazer
Q933735,Ron Walker,https://en.wikipedia.org/wiki/Ron_Walker_(Australian_businessman)
Q935115,James Gobbo,https://en.wikipedia.org/wiki/James_Gobbo
Q939576,Kabun Mutō,https://en.wikipedia.org/wiki/Kabun_Mutō
Q1343574,Ryan Bayley,https://en.wikipedia.org/wiki/Ryan_Bayley
Q1344237,Leo McKern,https://en.wikipedia.org/wiki/Leo_McKern
Q1347607,Ivan Southall,https://en.wikipedia.org/wiki/Ivan_Southall
Q1348182,Richard Butler,https://en.wikipedia.org/wiki/Richard_Butler_(diplomat)
Q1353311,John Landy,https://en.wikipedia.org/wiki/John_Landy
Q1354200,James Morrison,https://en.wikipedia.org/wiki/James_Morrison_(jazz_musician)
Q1354229,Peter Hollingworth,https://en.wikipedia.org/wiki/Peter_Hollingworth
Q1354614,Frank Ifield,https://en.wikipedia.org/wiki/Frank_Ifield
Q1354851,John Kerr,https://en.wikipedia.org/wiki/John_Kerr_(governor-general)
Q1356927,Ninian Stephen,https://en.wikipedia.org/wiki/Ninian_Stephen
Q1359387,Peter Thomson,https://en.wikipedia.org/wiki/Peter_Thomson_(golfer)
Q1362091,Ian Rogers,https://en.wikipedia.org/wiki/Ian_Rogers_(chess_player)
Q1362284,Jon Sieben,https://en.wikipedia.org/wiki/Jon_Sieben
Q1365057,Frank Cameron Jackson,https://en.wikipedia.org/wiki/Frank_Cameron_Jackson
Q202342,Margaret Court,https://en.wikipedia.org/wiki/Margaret_Court
Q202877,Brian Lara,https://en.wikipedia.org/wiki/Brian_Lara
Q204263,Reginald Arnold,https://en.wikipedia.org/wiki/Reginald_Arnold
Q207269,Joan Sutherland,https://en.wikipedia.org/wiki/Joan_Sutherland
Q208670,Robin Warren,https://en.wikipedia.org/wiki/Robin_Warren
Q211539,Peter Singer,https://en.wikipedia.org/wiki/Peter_Singer
Q214438,Robert Menzies,https://en.wikipedia.org/wiki/Robert_Menzies
Q222892,Ashley Callus,https://en.wikipedia.org/wiki/Ashley_Callus
Q228559,Evonne Goolagong Cawley,https://en.wikipedia.org/wiki/Evonne_Goolagong_Cawley
Q228660,Stephanie Rice,https://en.wikipedia.org/wiki/Stephanie_Rice
Q228801,Colleen McCullough,https://en.wikipedia.org/wiki/Colleen_McCullough
Q349516,Adam Gilchrist,https://en.wikipedia.org/wiki/Adam_Gilchrist
Q355053,Michael Jeffery,https://en.wikipedia.org/wiki/Michael_Jeffery
Q356383,Jack Thompson,https://en.wikipedia.org/wiki/Jack_Thompson_(actor)
Q356411,John Gorton,https://en.wikipedia.org/wiki/John_Gorton
Q360630,Mark Woodforde,https://en.wikipedia.org/wiki/Mark_Woodforde
Q362197,Kieren Perkins,https://en.wikipedia.org/wiki/Kieren_Perkins
Q362362,Murray Rose,https://en.wikipedia.org/wiki/Murray_Rose
Q363659,Bryan Brown,https://en.wikipedia.org/wiki/Bryan_Brown
Q364494,Phillip Dutton,https://en.wikipedia.org/wiki/Phillip_Dutton
Q364835,Tristram Cary,https://en.wikipedia.org/wiki/Tristram_Cary
Q365235,Graeme Bell,https://en.wikipedia.org/wiki/Graeme_Bell
Q365472,Francis Burt,https://en.wikipedia.org/wiki/Francis_Burt
Q365731,Michael Lynagh,https://en.wikipedia.org/wiki/Michael_Lynagh
Q370059,George Smith,https://en.wikipedia.org/wiki/George_Smith_(rugby_union)
Q371914,Steven Bradbury,https://en.wikipedia.org/wiki/Steven_Bradbury
Q373488,Lee Tarlamis,https://en.wikipedia.org/wiki/Lee_Tarlamis
Q373771,Mark Ella,https://en.wikipedia.org/wiki/Mark_Ella
Q374949,Andrew Peacock,https://en.wikipedia.org/wiki/Andrew_Peacock
Q379430,Mike McKay,https://en.wikipedia.org/wiki/Mike_McKay_(rower)
Q978089,David Ireland,https://en.wikipedia.org/wiki/David_Ireland_(author)
Q981493,Matthew Hayden,https://en.wikipedia.org/wiki/Matthew_Hayden
Q1446607,Campbell Newman,https://en.wikipedia.org/wiki/Campbell_Newman
Q1452552,Fred Watson,https://en.wikipedia.org/wiki/Fred_Watson
Q1466753,John Dawkins,https://en.wikipedia.org/wiki/John_Dawkins
Q1470097,Mark Richards,https://en.wikipedia.org/wiki/Mark_Richards_(surfer)
Q1485732,Paul Henderson,https://en.wikipedia.org/wiki/Paul_Henderson_(politician)
Q1491253,Gailene Stock,https://en.wikipedia.org/wiki/Gailene_Stock
Q1494887,Gary Humphries,https://en.wikipedia.org/wiki/Gary_Humphries
Q1500708,Geoffrey Bardon,https://en.wikipedia.org/wiki/Geoffrey_Bardon
Q1502956,Geoff Chisholm,https://en.wikipedia.org/wiki/Geoff_Chisholm
Q1502988,Geoff Harcourt,https://en.wikipedia.org/wiki/Geoffrey_Harcourt
Q1507099,George Chaloupka,https://en.wikipedia.org/wiki/George_Chaloupka
Q1507452,George Gregan,https://en.wikipedia.org/wiki/George_Gregan
Q1510210,Gerard Willems,https://en.wikipedia.org/wiki/Gerard_Willems
Q1528113,Peter Porter,https://en.wikipedia.org/wiki/Peter_Porter_(poet)
Q1538078,Gordon Reid,https://en.wikipedia.org/wiki/Gordon_Reid_(governor)
Q1541323,Graeme Koehne,https://en.wikipedia.org/wiki/Graeme_Koehne
Q1555323,Gus Mercurio,https://en.wikipedia.org/wiki/Gus_Mercurio
Q1556241,Gustav Nossal,https://en.wikipedia.org/wiki/Gustav_Nossal
Q1557822,Gwen Harwood,https://en.wikipedia.org/wiki/Gwen_Harwood
Q1563218,Nigel Bowen,https://en.wikipedia.org/wiki/Nigel_Bowen
Q1572851,Grant Schubert,https://en.wikipedia.org/wiki/Grant_Schubert
Q1579545,John Hewson,https://en.wikipedia.org/wiki/John_Hewson
Q1606025,Henri Szeps,https://en.wikipedia.org/wiki/Henri_Szeps
Q193550,Frank Macfarlane Burnet,https://en.wikipedia.org/wiki/Macfarlane_Burnet
Q195281,Mathew Belcher,https://en.wikipedia.org/wiki/Mathew_Belcher
Q195313,Samuel Warren Carey,https://en.wikipedia.org/wiki/Samuel_Warren_Carey
Q201433,Dorothy Hewett,https://en.wikipedia.org/wiki/Dorothy_Hewett
Q201452,Brian Schmidt,https://en.wikipedia.org/wiki/Brian_Schmidt
Q202053,Brian Tobin,https://en.wikipedia.org/wiki/Brian_Tobin_(tennis)
Q202136,Barry Marshall,https://en.wikipedia.org/wiki/Barry_Marshall
Q332818,"Edward Shackleton, Baron Shackleton","https://en.wikipedia.org/wiki/Edward_Shackleton,_Baron_Shackleton"
Q333509,Glenn Murcutt,https://en.wikipedia.org/wiki/Glenn_Murcutt
Q335312,Todd Woodbridge,https://en.wikipedia.org/wiki/Todd_Woodbridge
Q336397,"Robert May, Baron May of Oxford","https://en.wikipedia.org/wiki/Robert_May,_Baron_May_of_Oxford"
Q336609,"George Lascelles, 7th Earl of Harewood","https://en.wikipedia.org/wiki/George_Lascelles,_7th_Earl_of_Harewood"
Q336911,Alf Morris,https://en.wikipedia.org/wiki/Alf_Morris
Q337569,Edward Duyker,https://en.wikipedia.org/wiki/Edward_Duyker
Q348464,Norman Von Nida,https://en.wikipedia.org/wiki/Norman_Von_Nida
Q348577,Tony Abbott,https://en.wikipedia.org/wiki/Tony_Abbott
Q551319,Liam de Young,https://en.wikipedia.org/wiki/Liam_de_Young
Q551356,Mark Knowles,https://en.wikipedia.org/wiki/Mark_Knowles_(field_hockey)
Q551528,Jamie Dwyer,https://en.wikipedia.org/wiki/Jamie_Dwyer
Q558544,Daniel Kowalski,https://en.wikipedia.org/wiki/Daniel_Kowalski
Q558647,Mike Moore,https://en.wikipedia.org/wiki/Mike_Moore_(New_Zealand_politician)
Q568179,Deborah Mailman,https://en.wikipedia.org/wiki/Deborah_Mailman
Q569106,Lionel Cox,https://en.wikipedia.org/wiki/Lionel_Cox_(cyclist)
Q576663,Kim Brennan,https://en.wikipedia.org/wiki/Kim_Brennan
Q580408,Johnny Warren,https://en.wikipedia.org/wiki/Johnny_Warren
Q591604,Warren Truss,https://en.wikipedia.org/wiki/Warren_Truss
Q593424,Geoffrey Blainey,https://en.wikipedia.org/wiki/Geoffrey_Blainey
Q599686,Anthony Clarke,https://en.wikipedia.org/wiki/Anthony_Clarke_(judoka)
Q940499,Kevan Gosper,https://en.wikipedia.org/wiki/Kevan_Gosper
Q944529,Robert Taylor,https://en.wikipedia.org/wiki/Robert_Taylor_(Australian_actor)
Q944851,Robert Evans,https://en.wikipedia.org/wiki/Robert_Evans_(astronomer)
Q947367,Leon Gregory,https://en.wikipedia.org/wiki/Leon_Gregory
Q950745,Ian Graham Turbott,https://en.wikipedia.org/wiki/Ian_Turbott
Q951576,Guy Green,https://en.wikipedia.org/wiki/Guy_Green_(judge)
Q952656,Paul Kelly,https://en.wikipedia.org/wiki/Paul_Kelly_(Australian_musician)
Q952835,Lee Kernaghan,https://en.wikipedia.org/wiki/Lee_Kernaghan
Q957483,Ali Alatas,https://en.wikipedia.org/wiki/Ali_Alatas
Q957612,Mike Archer,https://en.wikipedia.org/wiki/Mike_Archer_(paleontologist)
Q958984,Shridath Ramphal,https://en.wikipedia.org/wiki/Shridath_Ramphal
Q962049,Frank Sedgman,https://en.wikipedia.org/wiki/Frank_Sedgman
Q962122,Margaret Somerville,https://en.wikipedia.org/wiki/Margaret_Somerville
Q963901,Katrina Powell,https://en.wikipedia.org/wiki/Katrina_Powell
Q963937,Mark Skaife,https://en.wikipedia.org/wiki/Mark_Skaife
Q968980,David Williamson,https://en.wikipedia.org/wiki/David_Williamson
Q972900,Melissa Mills,https://en.wikipedia.org/wiki/Melissa_Byram
Q976074,Steve Moneghetti,https://en.wikipedia.org/wiki/Steve_Moneghetti
Q976974,Peter Cosgrove,https://en.wikipedia.org/wiki/Peter_Cosgrove
Q1371916,Stephen Holland,https://en.wikipedia.org/wiki/Stephen_Holland
Q1373529,Matt Welsh,https://en.wikipedia.org/wiki/Matt_Welsh
Q1378246,Ted Baillieu,https://en.wikipedia.org/wiki/Ted_Baillieu
Q1379286,Paul Grabowsky,https://en.wikipedia.org/wiki/Paul_Grabowsky
Q1384683,Kevin Berry,https://en.wikipedia.org/wiki/Kevin_Berry
Q1385100,Geoffrey Palmer,https://en.wikipedia.org/wiki/Geoffrey_Palmer_(politician)
Q1386607,Matthew Ryan,https://en.wikipedia.org/wiki/Matthew_Ryan_(equestrian)
Q1392178,Glenn McGrath,https://en.wikipedia.org/wiki/Glenn_McGrath
Q1392194,Allan Border,https://en.wikipedia.org/wiki/Allan_Border
Q1395966,Jill Ker Conway,https://en.wikipedia.org/wiki/Jill_Ker_Conway
Q1412816,Kerry Packer,https://en.wikipedia.org/wiki/Kerry_Packer
Q1436852,Chad Reed,https://en.wikipedia.org/wiki/Chad_Reed
Q1441413,Francis Blanchard,https://en.wikipedia.org/wiki/Francis_Blanchard
Q1445155,Garfield Barwick,https://en.wikipedia.org/wiki/Garfield_Barwick
Q70193,Inge King,https://en.wikipedia.org/wiki/Inge_King
Q72078,Bernhard Neumann,https://en.wikipedia.org/wiki/Bernhard_Neumann
Q80966,Cate Blanchett,https://en.wikipedia.org/wiki/Cate_Blanchett
Q267745,William Deane,https://en.wikipedia.org/wiki/William_Deane
Q268123,Raelene Boyle,https://en.wikipedia.org/wiki/Raelene_Boyle
Q268352,Michael Turtur,https://en.wikipedia.org/wiki/Michael_Turtur
Q269372,Bob Hawke,https://en.wikipedia.org/wiki/Bob_Hawke
Q80976,"Prince Philip, Duke of Edinburgh","https://en.wikipedia.org/wiki/Prince_Philip,_Duke_of_Edinburgh"
Q263831,Tom Schieffer,https://en.wikipedia.org/wiki/Tom_Schieffer
Q263886,Natalie Cook,https://en.wikipedia.org/wiki/Natalie_Cook
Q264383,Bronte Barratt,https://en.wikipedia.org/wiki/Bronte_Barratt
Q264433,Kylie Palmer,https://en.wikipedia.org/wiki/Kylie_Palmer
Q264875,Torah Bright,https://en.wikipedia.org/wiki/Torah_Bright
Q265090,Jessica Watson,https://en.wikipedia.org/wiki/Jessica_Watson
Q432941,Louise Sauvage,https://en.wikipedia.org/wiki/Louise_Sauvage
Q433859,Layne Beachley,https://en.wikipedia.org/wiki/Layne_Beachley
Q434118,George Pell,https://en.wikipedia.org/wiki/George_Pell
Q434284,Penelope Wensley,https://en.wikipedia.org/wiki/Penelope_Wensley
Q435025,Leneen Forde,https://en.wikipedia.org/wiki/Leneen_Forde
Q436025,Michael Doohan,https://en.wikipedia.org/wiki/Mick_Doohan
Q436649,John Andrews,https://en.wikipedia.org/wiki/John_Andrews_(architect)
Q437288,Pam Kilborn,https://en.wikipedia.org/wiki/Pam_Kilborn
Q171499,Tim Schenken,https://en.wikipedia.org/wiki/Tim_Schenken
Q172076,Vern Schuppan,https://en.wikipedia.org/wiki/Vern_Schuppan
Q172539,Frank Gardner,https://en.wikipedia.org/wiki/Frank_Gardner_(racing_driver)
Q172607,Tony Gaze,https://en.wikipedia.org/wiki/Tony_Gaze
Q173614,Ron Tauranac,https://en.wikipedia.org/wiki/Ron_Tauranac
Q173789,Justin Langer,https://en.wikipedia.org/wiki/Justin_Langer
Q176363,Stuart Tinney,https://en.wikipedia.org/wiki/Stuart_Tinney
Q176581,Grahame King,https://en.wikipedia.org/wiki/Grahame_King
Q177504,George Szekeres,https://en.wikipedia.org/wiki/George_Szekeres
Q180104,Lleyton Hewitt,https://en.wikipedia.org/wiki/Lleyton_Hewitt
Q310298,Tommy Emmanuel,https://en.wikipedia.org/wiki/Tommy_Emmanuel
Q312013,Konstantinos Mitsotakis,https://en.wikipedia.org/wiki/Konstantinos_Mitsotakis
Q312545,Roy Emerson,https://en.wikipedia.org/wiki/Roy_Emerson
Q312728,Ken Rosewall,https://en.wikipedia.org/wiki/Ken_Rosewall
Q313254,Peter Carey,https://en.wikipedia.org/wiki/Peter_Carey_(novelist)
Q504773,Andrew Forrest,https://en.wikipedia.org/wiki/Andrew_Forrest
Q504835,Andrew Gaze,https://en.wikipedia.org/wiki/Andrew_Gaze
Q507894,Andy Thomas,https://en.wikipedia.org/wiki/Andy_Thomas
Q508095,Andrew Tridgell,https://en.wikipedia.org/wiki/Andrew_Tridgell
Q508551,Neil Stephens,https://en.wikipedia.org/wiki/Neil_Stephens
Q509847,Joan Phipson,https://en.wikipedia.org/wiki/Joan_Phipson
Q510222,Peter Doak,https://en.wikipedia.org/wiki/Peter_Doak
Q510525,Bronte Campbell,https://en.wikipedia.org/wiki/Bronte_Campbell
Q511237,Barry Jarman,https://en.wikipedia.org/wiki/Barry_Jarman
Q728634,Robert de Castella,https://en.wikipedia.org/wiki/Robert_de_Castella
Q731111,David Gulpilil,https://en.wikipedia.org/wiki/David_Gulpilil
Q734221,Barry Humphries,https://en.wikipedia.org/wiki/Barry_Humphries
Q734495,Bud Tingwell,https://en.wikipedia.org/wiki/Bud_Tingwell
Q734930,Edo de Waart,https://en.wikipedia.org/wiki/Edo_de_Waart
Q735048,Steve Waugh,https://en.wikipedia.org/wiki/Steve_Waugh
Q1231087,Suzanne Cory,https://en.wikipedia.org/wiki/Suzanne_Cory
Q1237041,Philip Pettit,https://en.wikipedia.org/wiki/Philip_Pettit
Q1238986,Don Burrows,https://en.wikipedia.org/wiki/Don_Burrows
Q1239052,Don Chipp,https://en.wikipedia.org/wiki/Don_Chipp
Q1239291,Alexander Downer,https://en.wikipedia.org/wiki/Alexander_Downer
Q1239715,Donald Dunstan,https://en.wikipedia.org/wiki/Donald_Dunstan_(governor)
Q1240162,Donald Metcalf,https://en.wikipedia.org/wiki/Donald_Metcalf
Q1240356,Donald Shanks,https://en.wikipedia.org/wiki/Donald_Shanks_(bass-baritone)
Q1245297,Doris Pilkington Garimara,https://en.wikipedia.org/wiki/Doris_Pilkington_Garimara
Q1251694,Doug Anthony,https://en.wikipedia.org/wiki/Doug_Anthony
Q1258722,Drew Ginn,https://en.wikipedia.org/wiki/Drew_Ginn
Q1265388,Duncan Free,https://en.wikipedia.org/wiki/Duncan_Free
Q180280,Turgut Özal,https://en.wikipedia.org/wiki/Turgut_Özal
Q180398,Jørn Utzon,https://en.wikipedia.org/wiki/Jørn_Utzon
Q181140,Rachel Griffiths,https://en.wikipedia.org/wiki/Rachel_Griffiths
Q185044,Ian Thorpe,https://en.wikipedia.org/wiki/Ian_Thorpe
Q313300,Goh Chok Tong,https://en.wikipedia.org/wiki/Goh_Chok_Tong
Q313411,George P. Shultz,https://en.wikipedia.org/wiki/George_Shultz
Q313563,Casey Stoner,https://en.wikipedia.org/wiki/Casey_Stoner
