id,label,url,description,matchText,PossibleAlias,wikiDataMatch,wikiAusMatch
Q13393125,Archie Barton,//www.wikidata.org/wiki/Q13393125,Aboriginal Australian activist,Archie Barton,NA,Y,Y
Q2129584,Ralph Elliott,//www.wikidata.org/wiki/Q2129584,"German-born Australian philologist, and runologist",Ralph Warren Victor Elliott,Ralph Warren Victor Elliott,Y,Y
Q7123615,Paddy Roe,//www.wikidata.org/wiki/Q7123615,"Indigenous Australian Elder, and author",Paddy Roe,NA,Y,Y
Q56102085,Pat Turner,//www.wikidata.org/wiki/Q56102085,Indigenous Australian activist,Patricia Ann Turner,Patricia Ann Turner,Y,Y
Q77024421,Ruth Adams,//www.wikidata.org/wiki/Q77024421,Australian sculptor,Margaret Ruth Tindale,Margaret Ruth Tindale,Y,Y
Q28530129,Richard Bomball,//www.wikidata.org/wiki/Q28530129,Australian air force officer,Richard John Bomball,Richard John Bomball,Y,Y
Q5981281,Ian Cooper,//www.wikidata.org/wiki/Q5981281,Concert Violinist from Australia,Ian Cooper,NA,Y,Y
Q5981275,Ian Cooper,//www.wikidata.org/wiki/Q5981275,"Australian rules footballer, born 1946",Ian Cooper,NA,Y,Y
Q5981343,Ian Cooper,//www.wikidata.org/wiki/Q5981343,"Australian rules footballer, born 1954",Ian Cooper,NA,Y,Y
Q88747384,Elspeth Vaughan,//www.wikidata.org/wiki/Q88747384,Tasmanian artist,Elspeth Phyllis Hope-Johnstone,Elspeth Phyllis Hope-Johnstone,Y,Y
Q47035000,Elizabeth Catherine Usher,//www.wikidata.org/wiki/Q47035000,Australian speech disorders therapist,Elizabeth Catherine Usher,NA,Y,Y
Q19593762,Isabel McBryde,//www.wikidata.org/wiki/Q19593762,Australian archaeologist,Isabel McBryde,NA,Y,Y
Q273223,John Eccles,//www.wikidata.org/wiki/Q273223,Australian neurophysioloigst,John Carew Eccles,John Carew Eccles,Y,Y
Q46879989,Michael Lardelli,//www.wikidata.org/wiki/Q46879989,Australian geneticist,Michael Lardelli,NA,Y,Y
Q15460120,T. Harri Jones,//www.wikidata.org/wiki/Q15460120,"Poet, lecturer, in Britain and Australia",Thomas Henry Jones,Thomas Henry Jones,Y,Y
Q7287672,Ralph Hunt,//www.wikidata.org/wiki/Q7287672,Australian  politician,Ralph James Dunnet Hunt,Ralph James Dunnet Hunt,Y,Y
Q18808326,Murray Hill,//www.wikidata.org/wiki/Q18808326,Australian politician,Charles Murray Hill,Charles Murray Hill,Y,Y
Q6501623,"Laurie Kelly, Sr.",//www.wikidata.org/wiki/Q6501623,Australian politician,Lawrence Borthwick Kelly,Lawrence Borthwick Kelly,Y,Y
Q6501627,Laurie Kelly,//www.wikidata.org/wiki/Q6501627,Australian politician,"Lawrence Borthwick Kelly, Jr.","Lawrence Borthwick Kelly, Jr.",Y,Y
Q15500212,Mick Young,//www.wikidata.org/wiki/Q15500212,Australian politician,Michael Jerome Young,Michael Jerome Young,Y,Y
Q17198785,Kathleen Taperell,//www.wikidata.org/wiki/Q17198785,Australian public servant,Kathleen Joan Taperell,Kathleen Joan Taperell,Y,Y
Q3241453,Lindsay Thompson,//www.wikidata.org/wiki/Q3241453,Australian politician,Lindsay Hamilton Simpson Thompson,Lindsay Hamilton Simpson Thompson,Y,Y
Q30126071,Andrew Fleming,//www.wikidata.org/wiki/Q30126071,Australian judoka,Andrew Fleming,NA,Y,Y
Q1411381,Rosemary Goldie,//www.wikidata.org/wiki/Q1411381,Australian Roman Catholic theologian; undersecretary of the Pontifical Council for the Laity; Vatican II female auditor,Rosemary Goldie,NA,Y,Y
Q6222571,John Boultbee,//www.wikidata.org/wiki/Q6222571,Australian sports administrator,John Francis Boultbee,John Francis Boultbee,Y,Y
Q5485058,Frank Arok,//www.wikidata.org/wiki/Q5485058,Australian soccer player,Frank Arok,NA,Y,Y
Q6962560,Nancy Bird Walton,//www.wikidata.org/wiki/Q6962560,Australian aviatrix,Nancy Bird Walton,NA,Y,Y
Q16903158,Western Sydney International (Nancy-Bird Walton) Airport,//www.wikidata.org/wiki/Q16903158,"proposed airport in New South Wales, Australia",Nancy-Bird Walton Airport,Nancy-Bird Walton Airport,Y,Y
Q4568202,Kay Cottee,//www.wikidata.org/wiki/Q4568202,Australian sailor,Kay Cottee,NA,Y,Y
Q6244734,John Lewis,//www.wikidata.org/wiki/Q6244734,"Anglican bishop from Australia, born 1926",Hurtle John Lewis,Hurtle John Lewis,Y,Y
Q6271279,Jon Muir,//www.wikidata.org/wiki/Q6271279,Australian mountain climber,Jon Robert Muir,Jon Robert Muir,Y,Y
Q3376893,Peter Sterling,//www.wikidata.org/wiki/Q3376893,Australian rugby league footballer,Peter Maxwell John Sterling,Peter Maxwell John Sterling,Y,Y
Q21612514,Gretna Margaret Weste,//www.wikidata.org/wiki/Q21612514,Scottish-Australian mycologist,Gretna Margaret Weste,NA,Y,Y
Q322706,William A. Bradfield,//www.wikidata.org/wiki/Q322706,Australian amateur astronomer,William Ashley Bradfield,William Ashley Bradfield,Y,Y
Q80474071,Noel Vose,//www.wikidata.org/wiki/Q80474071,Australian Baptist minister and educator,Godfrey Noel Vose,Godfrey Noel Vose,Y,Y
Q64788855,David Wynn,//www.wikidata.org/wiki/Q64788855,(1915–1995) Australian winemaker,David Wynn,NA,Y,Y
Q16012545,Alan Woods,//www.wikidata.org/wiki/Q16012545,Public servant,Alan John Woods,Alan John Woods,Y,Y
Q465245,Walter Campbell,//www.wikidata.org/wiki/Q465245,"Australian judge, administrator and governor",Walter Benjamin Campbell,Walter Benjamin Campbell,Y,Y
Q16104395,Tony Blunn,//www.wikidata.org/wiki/Q16104395,Public servant,Anthony Stuart Blunn,Anthony Stuart Blunn,Y,Y
Q4685639,Adrien Albert,//www.wikidata.org/wiki/Q4685639,leading authority in the development of medicinal chemistry in Australia,Adrien Albert,NA,Y,Y
Q16106193,Mal Bryce,//www.wikidata.org/wiki/Q16106193,Australian politician,Malcolm John Bryce,Malcolm John Bryce,Y,Y
Q16939466,Barry O'Keefe,//www.wikidata.org/wiki/Q16939466,Australian queen's counsel,Barry O'Keefe,NA,Y,Y
Q6916393,Mosman Library,//www.wikidata.org/wiki/Q6916393,"public library in Mosman, NSW",Barry O'Keefe Library,Barry O'Keefe Library,Y,Y
Q714609,Frank Fenner,//www.wikidata.org/wiki/Q714609,Australian virologist,Frank John Fenner,Frank John Fenner,Y,Y
Q16030478,Charles Henry Grant,//www.wikidata.org/wiki/Q16030478,Australian politician,Charles Henry Grant,NA,Y,Y
Q15486775,John West,//www.wikidata.org/wiki/Q15486775,"Australian writer, born 1809",John West,NA,Y,Y
Q16029985,John West,//www.wikidata.org/wiki/Q16029985,Australian trade unionist and politician (1852-1931),John West,NA,Y,Y
Q6265212,John Young,//www.wikidata.org/wiki/Q6265212,Australian jurist,John McIntosh Young,John McIntosh Young,Y,Y
Q6688356,Louis Waller,//www.wikidata.org/wiki/Q6688356,Australian legal scholar,Louis Waller,NA,Y,Y
Q5438912,Fay Gale,//www.wikidata.org/wiki/Q5438912,Australian geographer,Gwendoline Fay Gale,Gwendoline Fay Gale,Y,Y
Q5252572,Deirdre Jordan,//www.wikidata.org/wiki/Q5252572,Australian academic,Deirdre Frances Jordan,Deirdre Frances Jordan,Y,Y
Q15485366,Robert Marsden Hope,//www.wikidata.org/wiki/Q15485366,Australian judge,Robert Marsden Hope,NA,Y,Y
Q80217231,J. E. Isaac,//www.wikidata.org/wiki/Q80217231,Australian economist,Joseph Ezra Isaac,Joseph Ezra Isaac,Y,Y
Q7660168,Sydney Taylor,//www.wikidata.org/wiki/Q7660168,American writer,Sydney Taylor,NA,Y,Y
Q2373772,Sydney Taylor Book Award,//www.wikidata.org/wiki/Q2373772,NA,Sydney Taylor Book Award,NA,Y,Y
Q5261976,Derek Fuller Wrigley,//www.wikidata.org/wiki/Q5261976,Australian architect,Derek Fuller Wrigley,NA,Y,Y
Q1928041,Michael Malone,//www.wikidata.org/wiki/Q1928041,Australian Roman Catholic priest,Michael John Malone,Michael John Malone,Y,Y
Q4730948,Allan Roy Sefton,//www.wikidata.org/wiki/Q4730948,Australian amateur ornithologist,Allan Roy Sefton,NA,Y,Y
Q61440215,Elizabeth Eleanor Nissen,//www.wikidata.org/wiki/Q61440215,Australian nurse,Elizabeth Eleanor Nissen,NA,Y,Y
Q240001,Keith Campbell,//www.wikidata.org/wiki/Q240001,Australian motorcycle racer,Keith Campbell,NA,Y,Y
Q6384167,Keith Campbell,//www.wikidata.org/wiki/Q6384167,Australian philosopher,Keith Campbell,NA,Y,Y
Q60736180,Keith Campbell,//www.wikidata.org/wiki/Q60736180,Australian rugby league player,Keith Campbell,NA,Y,Y
Q26236261,Joan Winch,//www.wikidata.org/wiki/Q26236261,Indigenous Australian nurse and educator,Marie Joan Winch,Marie Joan Winch,Y,Y
Q16096978,Llewellyn Edwards,//www.wikidata.org/wiki/Q16096978,Australian politician,Llewellyn Roy Edwards,Llewellyn Roy Edwards,Y,Y
Q6861349,Milton Morris,//www.wikidata.org/wiki/Q6861349,Australian politician,Milton Arthur Morris,Milton Arthur Morris,Y,Y
Q18645771,Don Laidlaw,//www.wikidata.org/wiki/Q18645771,Australian lawyer and politician,Donald Hope Laidlaw,Donald Hope Laidlaw,Y,Y
Q5230778,David Andrew,//www.wikidata.org/wiki/Q5230778,Australian politician,David Andrew,NA,Y,Y
Q259841,Les Murray,//www.wikidata.org/wiki/Q259841,Australian poet and critic,Leslie Allan Murray,Leslie Allan Murray,Y,Y
Q6376704,Kathleen Fitzpatrick,//www.wikidata.org/wiki/Q6376704,Australian historian,Kathleen Elizabeth Fitzpatrick,Kathleen Elizabeth Fitzpatrick,Y,Y
Q19276811,Ann Newmarch,//www.wikidata.org/wiki/Q19276811,Australian artist,Ann Foster Newmarch,Ann Foster Newmarch,Y,Y
Q6153421,Janet Karin,//www.wikidata.org/wiki/Q6153421,Australian dancer,Janet Karin,NA,Y,Y
Q43135662,Stanislaus Ivan Rapotec,//www.wikidata.org/wiki/Q43135662,Australian artist,Stanislaus Ivan Rapotec,NA,Y,Y
Q3036213,Romaldo Giurgola,//www.wikidata.org/wiki/Q3036213,Italian-Australian architect,Romaldo Giurgola,NA,Y,Y
Q5131405,Clement Semmler,//www.wikidata.org/wiki/Q5131405,Australian writer,Clement William Semmler,Clement William Semmler,Y,Y
Q6203829,Jiří Tancibudek,//www.wikidata.org/wiki/Q6203829,Australian musician,Jiří Tancibudek,NA,Y,Y
Q7183384,Philip Cox,//www.wikidata.org/wiki/Q7183384,Australian architect,Philip Sutton Cox,Philip Sutton Cox,Y,Y
Q5534510,Geoffrey Chard,//www.wikidata.org/wiki/Q5534510,Australian opera singer,Geoffrey William Chard,Geoffrey William Chard,Y,Y
Q78315337,Thelma Clune,//www.wikidata.org/wiki/Q78315337,"Australian sculptor, painter, patron of the arts and gallery owner",Thelma Cecily Clune,Thelma Cecily Clune,Y,Y
Q73320815,Ralph Campbell Wilson,//www.wikidata.org/wiki/Q73320815,Australian theatre director and educator,Ralph Campbell Wilson,NA,Y,Y
Q6304372,Judy Cassab,//www.wikidata.org/wiki/Q6304372,Australian painter,Judy Cassab,NA,Y,Y
Q7839452,Trevor Swan,//www.wikidata.org/wiki/Q7839452,Australian economist,Trevor Winchester Swan,Trevor Winchester Swan,Y,Y
Q21908103,Brian Johns,//www.wikidata.org/wiki/Q21908103,Australian company director and journalist,Brian Francis Johns,Brian Francis Johns,Y,Y
Q4963837,Brian Gibson,//www.wikidata.org/wiki/Q4963837,Australian politician,Brian Francis Gibson,Brian Francis Gibson,Y,Y
Q5416183,Eve Mahlab,//www.wikidata.org/wiki/Q5416183,Australian activist,Eve Mahlab,NA,Y,Y
Q229300,Quentin Bryce,//www.wikidata.org/wiki/Q229300,Australian Governor-General,Quentin Alice Louise Bryce,Quentin Alice Louise Bryce,Y,Y
Q1354229,Peter Hollingworth,//www.wikidata.org/wiki/Q1354229,Archbishop of Brisbane; Governor-General of Australia,Peter John Hollingworth,Peter John Hollingworth,Y,Y
Q5126256,Clare Stevenson,//www.wikidata.org/wiki/Q5126256,"Director WAAAF, Founder President Carers NSW",Clare Grant Stevenson,Clare Grant Stevenson,Y,Y
Q6234260,John Friedrich,//www.wikidata.org/wiki/Q6234260,Australian conman,John Friedrich,NA,Y,Y
Q4863534,Barrie Lawson West,//www.wikidata.org/wiki/Q4863534,Royal Australian Navy rear admiral,Barrie Lawson West,NA,Y,Y
Q84759111,Jean Primrose Whyte,//www.wikidata.org/wiki/Q84759111,"Australian librarian, academic",Jean Primrose Whyte,NA,Y,Y
Q7288063,Ralph Sarich,//www.wikidata.org/wiki/Q7288063,Australian businessman and inventor,Ralph Tony Sarich,Ralph Tony Sarich,Y,Y
Q267745,William Deane,//www.wikidata.org/wiki/Q267745,Australian Governor-General (1996-2001) and judge,William Patrick Deane,William Patrick Deane,Y,Y
Q1563218,Nigel Bowen,//www.wikidata.org/wiki/Q1563218,Australian politician and judge,Nigel Hubert Bowen,Nigel Hubert Bowen,Y,Y
Q3778295,Gerard Brennan,//www.wikidata.org/wiki/Q3778295,Australian judge,Francis Gerard Brennan,Francis Gerard Brennan,Y,Y
Q7176832,Peter Scott,//www.wikidata.org/wiki/Q7176832,Australian canoeist,Peter Scott,NA,Y,Y
Q7363611,Ron Casey,//www.wikidata.org/wiki/Q7363611,"Australian television presenter, sports journalist and talk-back radio host",Ronald Arthur Casey,Ronald Arthur Casey,Y,Y
Q85171499,David David,//www.wikidata.org/wiki/Q85171499,Australian cranio-facial surgeon,David David,NA,Y,Y
Q5238499,David Penington,//www.wikidata.org/wiki/Q5238499,Australian academic,David Geoffrey Penington,David Geoffrey Penington,Y,Y
Q5145237,Colin Jamieson,//www.wikidata.org/wiki/Q5145237,Australian politician,Colin John Jamieson,Colin John Jamieson,Y,Y
Q1429468,Neville Wran,//www.wikidata.org/wiki/Q1429468,Australian politician and Premier of New South Wales,Neville Kenneth Wran,Neville Kenneth Wran,Y,Y
Q8012278,William Heseltine,//www.wikidata.org/wiki/Q8012278,Australian civil servant,William Frederick Payne Heseltine,William Frederick Payne Heseltine,Y,Y
Q944851,Robert Evans,//www.wikidata.org/wiki/Q944851,Minister and amateur astronomer,Robert Owen Evans,Robert Owen Evans,Y,Y
Q6794560,Max Basheer,//www.wikidata.org/wiki/Q6794560,Australian rules football administrator,Max Rafeek Basheer,Max Rafeek Basheer,Y,Y
Q715173,Neale Fraser,//www.wikidata.org/wiki/Q715173,Australian tennis player,Neale Andrew Fraser,Neale Andrew Fraser,Y,Y
Q16106169,John Avery,//www.wikidata.org/wiki/Q16106169,Commissioner:New South Wales Police,John Keith Avery,John Keith Avery,Y,Y
Q462703,William Edward Murray,//www.wikidata.org/wiki/Q462703,Australian bishop of the Roman Catholic Church,William Edward Murray,NA,Y,Y
Q3150949,Ingo Renner,//www.wikidata.org/wiki/Q3150949,Australian flight instructor,Ingo Renner,NA,Y,Y
Q47306756,Dale Caterson,//www.wikidata.org/wiki/Q47306756,Australian coxswain,Dale Caterson,NA,Y,Y
Q6063285,Ion Popa,//www.wikidata.org/wiki/Q6063285,Australian rower,Ion Popa,NA,Y,Y
Q4756670,Andrew Cooper,//www.wikidata.org/wiki/Q4756670,Australian rower,Andrew Dollman Cooper,Andrew Dollman Cooper,Y,Y
Q7324644,Richard Carter,//www.wikidata.org/wiki/Q7324644,Australian actor,Richard Carter,NA,Y,Y
Q2073706,Peter Antonie,//www.wikidata.org/wiki/Q2073706,Australian rower,Peter Thomas Antonie,Peter Thomas Antonie,Y,Y
Q1681200,James Tomkins,//www.wikidata.org/wiki/Q1681200,Australian rower,James Bruce Tomkins,James Bruce Tomkins,Y,Y
Q38363893,Adair Ferguson,//www.wikidata.org/wiki/Q38363893,Australian rower,Adair Janelle Ferguson,Adair Janelle Ferguson,Y,Y
Q6384932,Keith Rayner,//www.wikidata.org/wiki/Q6384932,Australian archbishop,Keith Rayner,NA,Y,Y
Q3090721,Lawrence Alexander Sidney Johnson,//www.wikidata.org/wiki/Q3090721,Australian botanist,Lawrence Alexander Sidney Johnson,NA,Y,Y
Q708668,Arthur Birch,//www.wikidata.org/wiki/Q708668,Australian chemist,Arthur John Birch,Arthur John Birch,Y,Y
Q5498723,Frederick Sheppard Grimwade,//www.wikidata.org/wiki/Q5498723,Australian politician,Frederick Sheppard Grimwade,NA,Y,Y
Q5495315,Fred Grimwade,//www.wikidata.org/wiki/Q5495315,Australian politician,Frederick Sheppard Grimwade,Frederick Sheppard Grimwade,Y,Y
Q504387,James Wolfensohn,//www.wikidata.org/wiki/Q504387,President of the World Bank,James David Wolfensohn,James David Wolfensohn,Y,Y
Q57697391,Donald Barkley,//www.wikidata.org/wiki/Q57697391,Australian politician,Donald William Barkley,Donald William Barkley,Y,Y
Q4908529,Bill Collins,//www.wikidata.org/wiki/Q4908529,Australian film critic,William Roderick Collins,William Roderick Collins,Y,Y
Q52063247,Josephine Gapper,//www.wikidata.org/wiki/Q52063247,Australian politician,Josephine Gapper,NA,Y,Y
Q46998923,Nina Christesen,//www.wikidata.org/wiki/Q46998923,Russian-Australian academic,Nina Mikhailovna Christesen,Nina Mikhailovna Christesen,Y,Y
Q1540235,Ronald Berndt,//www.wikidata.org/wiki/Q1540235,Australian anthropologist,Ronald Murray Berndt,Ronald Murray Berndt,Y,Y
Q7298992,Raymond Martin,//www.wikidata.org/wiki/Q7298992,Australian chemist,Raymond Leslie Martin,Raymond Leslie Martin,Y,Y
Q5052541,Catherine Berndt,//www.wikidata.org/wiki/Q5052541,Australian anthropologist,Catherine Helen Berndt,Catherine Helen Berndt,Y,Y
Q56433757,Freda Whitlam,//www.wikidata.org/wiki/Q56433757,Australian educator,Freda Leslie Whitlam,Freda Leslie Whitlam,Y,Y
Q47523498,Phyllis Evelyn Duguid,//www.wikidata.org/wiki/Q47523498,"(1904–1993) teacher, Aboriginal and women’s rights advocate",Phyllis Evelyn Duguid,NA,Y,Y
Q5981618,Ian Gawler,//www.wikidata.org/wiki/Q5981618,Australian writer,Ian James Gawler,Ian James Gawler,Y,Y
Q16013822,Harold Dean,//www.wikidata.org/wiki/Q16013822,Australian politician,Harold Dean,NA,Y,Y
Q1065753,Charles Perkins,//www.wikidata.org/wiki/Q1065753,"Australian Aboriginal activist and football player, coach and administrator",Charles Nelson Perkins,Charles Nelson Perkins,Y,Y
Q5041122,Carla Zampatti,//www.wikidata.org/wiki/Q5041122,Australian fashion designer,Carla Maria Zampatti,Carla Maria Zampatti,Y,Y
Q16105457,Cedar Prest,//www.wikidata.org/wiki/Q16105457,Australian stained glass artist,Cedar Prest,NA,Y,Y
Q4978139,Bruce Petty,//www.wikidata.org/wiki/Q4978139,Australian animator,Bruce Leslie Petty,Bruce Leslie Petty,Y,Y
Q6149886,Jan Sedivka,//www.wikidata.org/wiki/Q6149886,Australian violinist,Jan Boleslav Šedivka,Jan Boleslav Šedivka,Y,Y
Q1238986,Don Burrows,//www.wikidata.org/wiki/Q1238986,Australian jazz musician,Donald Vernon Burrows,Donald Vernon Burrows,Y,Y
Q28655886,Fred Parslow,//www.wikidata.org/wiki/Q28655886,Australian actor,Frederick Henry Parslow,Frederick Henry Parslow,Y,Y
Q6225137,John Cargher,//www.wikidata.org/wiki/Q6225137,Australian journalist,John Cargher,NA,Y,Y
Q506430,David Malouf,//www.wikidata.org/wiki/Q506430,Australian writer,George Joseph David Malouf,George Joseph David Malouf,Y,Y
Q15489452,Kenneth Jack,//www.wikidata.org/wiki/Q15489452,Australian artist,Kenneth William David Jack,Kenneth William David Jack,Y,Y
Q543737,Eric Bogle,//www.wikidata.org/wiki/Q543737,Australian folk musician,Eric Bogle,NA,Y,Y
Q2076062,Peter John Elliott,//www.wikidata.org/wiki/Q2076062,Australian bishop,Peter John Elliott,NA,Y,Y
Q370293,John Williams,//www.wikidata.org/wiki/Q370293,Australian classical guitarist,John Christopher Williams,John Christopher Williams,Y,Y
Q21165195,Peter Orlebar Bishop,//www.wikidata.org/wiki/Q21165195,Australian neurophysiologist (2017-2012),Peter Orlebar Bishop,NA,Y,Y
Q13494301,Nicholas Hasluck,//www.wikidata.org/wiki/Q13494301,author and former judge in Western Australia,Nicholas Paul Hasluck,Nicholas Paul Hasluck,Y,Y
Q27506019,Anne Bower Ingram,//www.wikidata.org/wiki/Q27506019,Australian children's author and publisher,Anne Bower Ingram,NA,Y,Y
Q7358034,Roger Covell,//www.wikidata.org/wiki/Q7358034,Australian musicologist,Roger David Covell,Roger David Covell,Y,Y
Q83925622,Nance Donkin,//www.wikidata.org/wiki/Q83925622,Australian children's writer and journalist,Nance Clare Donkin,Nance Clare Donkin,Y,Y
Q201433,Dorothy Hewett,//www.wikidata.org/wiki/Q201433,"author, playwright and poet from Western Australia",Dorothy Coade Hewett,Dorothy Coade Hewett,Y,Y
Q5125178,Claire Dan,//www.wikidata.org/wiki/Q5125178,"actress and philanthropist, founder of the Sydney International Piano Competition",Claire Dan,NA,Y,Y
Q66385495,Claire Daniel,//www.wikidata.org/wiki/Q66385495,Australian fencer,Claire Daniel,NA,Y,Y
Q57635654,Bruno Krumins,//www.wikidata.org/wiki/Q57635654,Australian Engineer,Bruno Krumins,NA,Y,Y
Q4795020,Arnold Drury,//www.wikidata.org/wiki/Q4795020,Australian politician,Arnold Joseph Drury,Arnold Joseph Drury,Y,Y
Q98135677,Twink Story,//www.wikidata.org/wiki/Q98135677,Australian radio personality and pianist (1913–1992),Twink Edwina Story,Twink Edwina Story,Y,Y
Q21597837,Isabel Flick,//www.wikidata.org/wiki/Q21597837,"Aboriginal rights activist, community worker and educator",Isabel Ann Flick,Isabel Ann Flick,Y,Y
Q21996944,Derek Deighton,//www.wikidata.org/wiki/Q21996944,Australian general,Derek Christopher John Deighton,Derek Christopher John Deighton,Y,Y
Q294454,Peter Finch,//www.wikidata.org/wiki/Q294454,British-born Australian actor,Peter Finch,NA,Y,Y
Q20983391,James Lyons,//www.wikidata.org/wiki/Q20983391,Australian politician (1875-1955),James Lyons,NA,Y,Y
Q96475076,James Lyons,//www.wikidata.org/wiki/Q96475076,Irish-born Australian politician (1842-1915),James Lyons,NA,Y,Y
Q8043222,Xavier Connor,//www.wikidata.org/wiki/Q8043222,Australian judge,Francis Xavier Lockington Connor,Francis Xavier Lockington Connor,Y,Y
Q3557223,Victor Chang,//www.wikidata.org/wiki/Q3557223,Australian doctor,Victor Peter Chang,Victor Peter Chang,Y,Y
Q16014216,Jack Wright,//www.wikidata.org/wiki/Q16014216,Australian politician,John David Wright,John David Wright,Y,Y
Q47348920,Kenny Chan,//www.wikidata.org/wiki/Q47348920,Australian rower,Kenneth Chan,Kenneth Chan,Y,Y
Q78972179,Carmel Niland,//www.wikidata.org/wiki/Q78972179,"Australian bureaucrat, consultant, feminist and public servant",Carmel Niland,NA,Y,Y
Q5239905,David Smith,//www.wikidata.org/wiki/Q5239905,Australian public servant,David Iser Smith,David Iser Smith,Y,Y
Q5550997,Germaine Joplin,//www.wikidata.org/wiki/Q5550997,Australian geologist,Germaine Anne Joplin,Germaine Anne Joplin,Y,Y
Q84864810,Isabel Joy Bear,//www.wikidata.org/wiki/Q84864810,Australian chemist,Isabel Joy Bear,NA,Y,Y
Q202053,Brian Tobin,//www.wikidata.org/wiki/Q202053,Australian tennis official,Brian Reginald Tobin,Brian Reginald Tobin,Y,Y
Q7823034,Tony Mundine,//www.wikidata.org/wiki/Q7823034,Australian boxer,Anthony William Mundine,Anthony William Mundine,Y,Y
Q27044064,Tom Bellew,//www.wikidata.org/wiki/Q27044064,Australian rugby league administrator,Thomas Joseph Bellew,Thomas Joseph Bellew,Y,Y
Q742571,John Paul Wild,//www.wikidata.org/wiki/Q742571,Distinguished Australian radiophysicist and national science leader,John Paul Wild,NA,Y,Y
Q6238764,John Henry Carver,//www.wikidata.org/wiki/Q6238764,Australian scientist,John Henry Carver,NA,Y,Y
Q17742181,Norman Oakes,//www.wikidata.org/wiki/Q17742181,Australian public servant,Norman Oakes,NA,Y,Y
Q16014043,Francis Peter de Campo,//www.wikidata.org/wiki/Q16014043,Australian Roman Catholic bishop,Francis Peter de Campo,NA,Y,Y
Q20737682,Rodney Johnson,//www.wikidata.org/wiki/Q20737682,Australian sports shooter,Rodney Johnson,NA,Y,Y
Q296641,Paul Hogan,//www.wikidata.org/wiki/Q296641,Australian actor,Paul Hogan,NA,Y,Y
Q5809337,Paul Hogan,//www.wikidata.org/wiki/Q5809337,former Australian Consul turned celebrity butler,Paul Hogan,NA,Y,Y
Q16015490,Hugh Gordon,//www.wikidata.org/wiki/Q16015490,Australian veterinarian,Hugh McLeod Gordon,Hugh McLeod Gordon,Y,Y
Q533741,Kevin Nichols,//www.wikidata.org/wiki/Q533741,Australian racing cyclist,Kevin John Nichols,Kevin John Nichols,Y,Y
Q2033551,Lindsay Gaze,//www.wikidata.org/wiki/Q2033551,basketball player and coach,Lindsay John Casson Gaze,Lindsay John Casson Gaze,Y,Y
Q48063439,Edwina Kennedy,//www.wikidata.org/wiki/Q48063439,Australian golfer,Edwina Jane Kennedy,Edwina Jane Kennedy,Y,Y
Q1903849,Martin Glaessner,//www.wikidata.org/wiki/Q1903849,geologist and paleontologist,Martin Fritz Glaessner,Martin Fritz Glaessner,Y,Y
Q16090819,Peter Henderson,//www.wikidata.org/wiki/Q16090819,Australian civil servant,Peter Graham Faithful Henderson,Peter Graham Faithful Henderson,Y,Y
Q3228926,Lee Robinson,//www.wikidata.org/wiki/Q3228926,Australian film director,Lee Robinson,NA,Y,Y
Q81375148,Don Cooley,//www.wikidata.org/wiki/Q81375148,Australian politician,Donald Walter Cooley,Donald Walter Cooley,Y,Y
Q38081476,Myra Roper,//www.wikidata.org/wiki/Q38081476,"British-born Australian educationalist, author, broadcaster, and expert on China",Myra Ellen Roper,Myra Ellen Roper,Y,Y
Q3497630,Robert Doyle,//www.wikidata.org/wiki/Q3497630,Australian politician,Robert Doyle,NA,Y,Y
Q7343627,Robert Doyle,//www.wikidata.org/wiki/Q7343627,Australian rules footballer,Robert Doyle,NA,Y,Y
Q976974,Peter Cosgrove,//www.wikidata.org/wiki/Q976974,Australian general; Governor-General of Australia,Peter John Cosgrove,Peter John Cosgrove,Y,Y
Q5237169,David Martin,//www.wikidata.org/wiki/Q5237169,senior officer of the Royal Australian Navy and later Governor of New South Wales,David James Martin,David James Martin,Y,Y
Q26179605,Clarrie Hermes,//www.wikidata.org/wiki/Q26179605,Australian barrister and magistrate,Clarence Lindsay Hermes,Clarence Lindsay Hermes,Y,Y
Q20823771,Phillip Cecil Thompson,//www.wikidata.org/wiki/Q20823771,Australian soldier and advocate for veterans,Phillip Cecil Thompson,NA,Y,Y
Q6537982,Leycester Meares,//www.wikidata.org/wiki/Q6537982,Australian judge,Charles Leycester Devenish Meares,Charles Leycester Devenish Meares,Y,Y
Q5517966,Galarrwuy Yunupingu,//www.wikidata.org/wiki/Q5517966,Australian activist,James Galarrwuy Yunupingu,James Galarrwuy Yunupingu,Y,Y
Q5133302,Clifton Pugh,//www.wikidata.org/wiki/Q5133302,Australian artist,Clifton Ernest Pugh,Clifton Ernest Pugh,Y,Y
